"","project","data_set","site","station","recording_date","recording_time","status","latitude","longitude","is_buffered_location","species_code","scientific_name","species_english_name","method","rain","wind","noise","industry_noise","audio_quality","species_individual_name","transcriber","abundance","confidence","min0_voc","min0_start","min1_voc","min1_start","min2_voc","min2_start","min3_voc","min3_start","min4_voc","min4_start","min5_voc","min5_start","min6_voc","min6_start","min7_voc","min7_start","min8_voc","min8_start","min9_voc","min9_start","comment","species_comment"
"8028","Big Grids 2018","BG",18,50,"2018-06-16","4:50:00","Transcribed",55.664242,-113.380126,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,0,1,0,"No audio quality issues","2","Christopher Wagner","ONE","Confident","Song",6.6,"Song","1","Song","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8029","Big Grids 2018","BG",18,50,"2018-06-16","4:50:00","Transcribed",55.664242,-113.380126,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,0,1,0,"No audio quality issues","3","Christopher Wagner","ONE","Confident","Song",8.3,"Song","2.4","Song","8.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8030","Big Grids 2018","BG",18,50,"2018-06-17","4:50:00","Transcribed",55.664242,-113.380126,"f","ALFL","Empidonax alnorum","Alder Flycatcher","3m 1SPM",0,1,0,0,"No audio quality issues","1","Jillian Slater","ONE","Confident","",NA,"Song","30.6","Song","1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8031","Big Grids 2018","BG",18,50,"2018-06-17","4:50:00","Transcribed",55.664242,-113.380126,"f","HETH","Catharus guttatus","Hermit Thrush","3m 1SPM",0,1,0,0,"No audio quality issues","1","Jillian Slater","ONE","Confident","Song",0.3,"Song","2.1","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8032","Big Grids 2018","BG",18,50,"2018-06-17","4:50:00","Transcribed",55.664242,-113.380126,"f","LIWI"," ","Light wind","3m 1SPM",0,1,0,0,"No audio quality issues","1","Jillian Slater","ONE","Confident","Song",0.2,"Song","0.1","Song","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8033","Big Grids 2018","BG",18,50,"2018-06-17","4:50:00","Transcribed",55.664242,-113.380126,"f","OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues","1","Jillian Slater","ONE","Confident","Song",37.9,"Song","5.5","Song","9.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8034","Big Grids 2018","BG",18,50,"2018-06-17","4:50:00","Transcribed",55.664242,-113.380126,"f","REVI","Vireo olivaceus","Red-eyed Vireo","3m 1SPM",0,1,0,0,"No audio quality issues","1","Jillian Slater","TMTC","Confident","Song",0.1,"Song","0.1","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE: 2-3"
"8035","Big Grids 2018","BG",18,50,"2018-06-17","4:50:00","Transcribed",55.664242,-113.380126,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,1,0,0,"No audio quality issues","1","Jillian Slater","ONE","Confident","Song",9.2,"","","Song","17.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8036","Big Grids 2018","BG",18,50,"2018-06-17","4:50:00","Transcribed",55.664242,-113.380126,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,1,0,0,"No audio quality issues","1","Jillian Slater","ONE","Confident","Song",1.9,"Song","0.1","Song","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8037","Big Grids 2018","BG",18,50,"2018-06-17","4:50:00","Transcribed",55.664242,-113.380126,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,1,0,0,"No audio quality issues","2","Jillian Slater","ONE","Confident","Song",7.2,"Song","1.7","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8038","Big Grids 2018","BG",18,50,"2018-06-17","4:50:00","Transcribed",55.664242,-113.380126,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,1,0,0,"No audio quality issues","3","Jillian Slater","ONE","Confident","Song",4.8,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8039","Big Grids 2018","BG",18,50,"2018-06-25","4:52:00","Transcribed",55.664242,-113.380126,"f","HETH","Catharus guttatus","Hermit Thrush","3m 1SPM",0,2,2,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0.2,"Song","0.7","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8040","Big Grids 2018","BG",18,50,"2018-06-25","4:52:00","Transcribed",55.664242,-113.380126,"f","LISP","Melospiza lincolnii","Lincoln's Sparrow","3m 1SPM",0,2,2,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","To Be Checked","Song",9.4,"Song","2.3","Song","1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8041","Big Grids 2018","BG",18,50,"2018-06-25","4:52:00","Transcribed",55.664242,-113.380126,"f","MOTR"," ","Moderate traffic","3m 1SPM",0,2,2,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0.1,"Song","0.1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8042","Big Grids 2018","BG",18,50,"2018-06-25","4:52:00","Transcribed",55.664242,-113.380126,"f","MOWI"," ","Moderate wind","3m 1SPM",0,2,2,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0.1,"Song","0.1","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8043","Big Grids 2018","BG",18,50,"2018-06-25","4:52:00","Transcribed",55.664242,-113.380126,"f","REVI","Vireo olivaceus","Red-eyed Vireo","3m 1SPM",0,2,2,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0.5,"Song","0","Song","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8044","Big Grids 2018","BG",18,50,"2018-06-25","4:52:00","Transcribed",55.664242,-113.380126,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,2,2,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0.2,"Song","0.2","Song","1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8045","Big Grids 2018","BG",18,50,"2018-06-25","4:52:00","Transcribed",55.664242,-113.380126,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,2,2,0,"No audio quality issues","2","Christopher Moser-Purdy","ONE","Confident","Song",0.6,"Song","3","Song","0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8046","Big Grids 2018","BG",18,50,"2018-06-25","4:52:00","Transcribed",55.664242,-113.380126,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,2,2,0,"No audio quality issues","3","Christopher Moser-Purdy","ONE","Confident","",NA,"Song","57.9","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8047","Big Grids 2018","BG",18,50,"2018-06-25","4:52:00","Transcribed",55.664242,-113.380126,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,2,2,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0.3,"Song","26.3","Song","5.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8048","Big Grids 2018","BG",18,50,"2018-06-25","4:52:00","Transcribed",55.664242,-113.380126,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,2,2,0,"No audio quality issues","2","Christopher Moser-Purdy","ONE","Confident","Song",7.6,"Song","3.1","Song","10.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8049","Big Grids 2018","BG",18,51,"2018-06-16","4:50:00","Transcribed",55.668054,-113.466521,"f","LIBA"," ","Light Background Noise","3m 1SPM",0,0,1,0,"No audio quality issues","1","Laurel McDonald","ONE","Confident","Song",0,"Song","0.1","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Running water"
"8050","Big Grids 2018","BG",18,51,"2018-06-16","4:50:00","Transcribed",55.668054,-113.466521,"f","UNWO"," ","Unknown Woodpecker","3m 1SPM",0,0,1,0,"No audio quality issues","1","Laurel McDonald","ONE","Confident","",NA,"","","Non-vocal","19.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8051","Big Grids 2018","BG",18,51,"2018-06-16","4:50:00","Transcribed",55.668054,-113.466521,"f","WIWR","Troglodytes hiemalis","Winter Wren","3m 1SPM",0,0,1,0,"No audio quality issues","1","Laurel McDonald","ONE","Confident","Song",8.3,"Song","3.5","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8052","Big Grids 2018","BG",18,51,"2018-06-16","4:50:00","Transcribed",55.668054,-113.466521,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,0,1,0,"No audio quality issues","1","Laurel McDonald","ONE","Confident","Song",7.9,"Song","1.3","Song","2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8053","Big Grids 2018","BG",18,51,"2018-06-19","4:50:00","Transcribed",55.668054,-113.466521,"f","BOCH","Poecile hudsonicus","Boreal Chickadee","3m 1SPM",0,0,2,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","Call",55.3,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"
",""
"8054","Big Grids 2018","BG",18,51,"2018-06-19","4:50:00","Transcribed",55.668054,-113.466521,"f","CHSP","Spizella passerina","Chipping Sparrow","3m 1SPM",0,0,2,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","Song",7,"Song","10.4","Song","13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"
",""
"8055","Big Grids 2018","BG",18,51,"2018-06-19","4:50:00","Transcribed",55.668054,-113.466521,"f","MOBA"," ","Moderate Background Noise","3m 1SPM",0,0,2,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","Song",0,"Song","0","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"
",""
"8056","Big Grids 2018","BG",18,51,"2018-06-19","4:50:00","Transcribed",55.668054,-113.466521,"f","UNTH"," ","Unknown Thrush","3m 1SPM",0,0,2,0,"No audio quality issues","1","Christopher Wagner","ONE","Unknown far","Song",13.3,"Song","15","Song","4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"
",""
"8057","Big Grids 2018","BG",18,51,"2018-06-19","4:50:00","Transcribed",55.668054,-113.466521,"f","WIWR","Troglodytes hiemalis","Winter Wren","3m 1SPM",0,0,2,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","Song",6,"Song","2.2","Song","7.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"
",""
"8058","Big Grids 2018","BG",18,51,"2018-06-19","4:50:00","Transcribed",55.668054,-113.466521,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,0,2,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","Song",0,"Song","0.1","Song","26.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"
",""
"8059","Big Grids 2018","BG",18,51,"2018-06-19","4:50:00","Transcribed",55.668054,-113.466521,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,0,2,0,"No audio quality issues","2","Christopher Wagner","ONE","Confident","",NA,"","","Song","46.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"
",""
"8060","Big Grids 2018","BG",18,51,"2018-06-19","4:50:00","Transcribed",55.668054,-113.466521,"f","WWCR","Loxia leucoptera","White-winged Crossbill","3m 1SPM",0,0,2,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","S-C",4.2,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"
",""
"8061","Big Grids 2018","BG",18,51,"2018-06-19","4:50:00","Transcribed",55.668054,-113.466521,"f","YRWA","Setophaga coronata","Yellow-rumped Warbler","3m 1SPM",0,0,2,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","",NA,"Song","7.1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"
",""
"8062","Big Grids 2018","BG",18,51,"2018-07-01","4:56:00","Transcribed",55.668054,-113.466521,"f","BRCR","Certhia americana","Brown Creeper","3m 1SPM",0,0,1,0,"No audio quality issues","1","Brandon Law","ONE","Confident","Song",44.1,"Song","3.3","Song","2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8063","Big Grids 2018","BG",18,51,"2018-07-01","4:56:00","Transcribed",55.668054,-113.466521,"f","LIBA"," ","Light Background Noise","3m 1SPM",0,0,1,0,"No audio quality issues","1","Brandon Law","ONE","Confident","Song",0,"Song","0.3","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8064","Big Grids 2018","BG",18,51,"2018-07-01","4:56:00","Transcribed",55.668054,-113.466521,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,1,0,"No audio quality issues","1","Brandon Law","ONE","Confident","Song",1.6,"Song","1.1","Song","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8065","Big Grids 2018","BG",18,51,"2018-07-01","4:56:00","Transcribed",55.668054,-113.466521,"f","WIWR","Troglodytes hiemalis","Winter Wren","3m 1SPM",0,0,1,0,"No audio quality issues","1","Brandon Law","ONE","Confident","Song",6.3,"Song","4.8","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8066","Big Grids 2018","BG",18,51,"2018-07-01","4:56:00","Transcribed",55.668054,-113.466521,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,0,1,0,"No audio quality issues","1","Brandon Law","ONE","Confident","Song",19.5,"","","Song","15.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8067","Big Grids 2018","BG",18,51,"2018-07-08","5:03:00","Transcribed",55.668054,-113.466521,"f","LIBA"," ","Light Background Noise","3m 1SPM",0,0,1,0,"No audio quality issues","1","Kevan Cowcill","ONE","Confident","Non-vocal",0.1,"Non-vocal","0.2","Non-vocal","0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","running water"
"8068","Big Grids 2018","BG",18,51,"2018-07-08","5:03:00","Transcribed",55.668054,-113.466521,"f","WIWR","Troglodytes hiemalis","Winter Wren","3m 1SPM",0,0,1,0,"No audio quality issues","1","Kevan Cowcill","TMTC","Confident","Song",0.1,"Song","6.6","Song","6.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE:2-3"
"8069","Big Grids 2018","BG",18,51,"2018-07-08","5:03:00","Transcribed",55.668054,-113.466521,"f","WWCR","Loxia leucoptera","White-winged Crossbill","3m 1SPM",0,0,1,0,"No audio quality issues","1","Kevan Cowcill","ONE","Confident","Call",18,"Call","0.2","Call","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8070","Big Grids 2018","BG",18,52,"2018-06-17","4:50:00","Transcribed",55.668219,-113.456957,"f","OCWA","Oreothylpis celata","Orange-crowned Warbler","3m 1SPM",0,1,0,0,"No audio quality issues","1","Dan Burgin","ONE","Unknown far","Song",14.9,"Song","17.4","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8071","Big Grids 2018","BG",18,52,"2018-06-17","4:50:00","Transcribed",55.668219,-113.456957,"f","OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues","1","Dan Burgin","ONE","Confident","Song",16.5,"Song","11.7","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8072","Big Grids 2018","BG",18,52,"2018-06-17","4:50:00","Transcribed",55.668219,-113.456957,"f","RBNU","Sitta canadensis","Red-breasted Nuthatch","3m 1SPM",0,1,0,0,"No audio quality issues","1","Dan Burgin","ONE","Unknown far","",NA,"Song","20.1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8073","Big Grids 2018","BG",18,52,"2018-06-17","4:50:00","Transcribed",55.668219,-113.456957,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,1,0,0,"No audio quality issues","1","Dan Burgin","ONE","Unknown far","Song",3.4,"Song","1.4","Song","4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8074","Big Grids 2018","BG",18,52,"2018-06-17","4:50:00","Transcribed",55.668219,-113.456957,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,1,0,0,"No audio quality issues","2","Dan Burgin","ONE","Unknown far","Song",32.7,"Song","0","Song","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8075","Big Grids 2018","BG",18,52,"2018-06-17","4:50:00","Transcribed",55.668219,-113.456957,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,1,0,0,"No audio quality issues","1","Dan Burgin","ONE","Confident","",NA,"","","Song","42.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8076","Big Grids 2018","BG",18,52,"2018-06-17","4:50:00","Transcribed",55.668219,-113.456957,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,1,0,0,"No audio quality issues","2","Dan Burgin","ONE","Confident","",NA,"","","Song","54.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8077","Big Grids 2018","BG",18,52,"2018-06-19","4:50:00","Transcribed",55.668219,-113.456957,"f","OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"Both Sides Extra Static","1","Christopher Moser-Purdy","ONE","Confident","Song",3.8,"Song","5.9","Song","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8078","Big Grids 2018","BG",18,52,"2018-06-19","4:50:00","Transcribed",55.668219,-113.456957,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,0,"Both Sides Extra Static","1","Christopher Moser-Purdy","ONE","Confident","Song",1.6,"Song","1.1","Song","2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8079","Big Grids 2018","BG",18,52,"2018-06-19","4:50:00","Transcribed",55.668219,-113.456957,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,0,"Both Sides Extra Static","2","Christopher Moser-Purdy","ONE","Confident","Song",8.8,"","","Song","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8080","Big Grids 2018","BG",18,52,"2018-06-20","4:50:00","Transcribed",55.668219,-113.456957,"f","MOWI"," ","Moderate wind","3m 1SPM",0,2,0,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0.1,"Song","0","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8081","Big Grids 2018","BG",18,52,"2018-06-20","4:50:00","Transcribed",55.668219,-113.456957,"f","OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","",NA,"Song","5.6","Song","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8082","Big Grids 2018","BG",18,52,"2018-06-24","4:52:00","Transcribed",55.668219,-113.456957,"f","MOWI"," ","Moderate wind","3m 1SPM",0,2,0,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0,"Song","0.1","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8083","Big Grids 2018","BG",18,52,"2018-06-24","4:52:00","Transcribed",55.668219,-113.456957,"f","OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",57,"Song","0.1","Song","33.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8084","Big Grids 2018","BG",18,52,"2018-06-24","4:52:00","Transcribed",55.668219,-113.456957,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,2,0,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",45.5,"Song","5.7","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8085","Big Grids 2018","BG",18,52,"2018-06-24","4:52:00","Transcribed",55.668219,-113.456957,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,2,0,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",3.7,"Song","1.1","Song","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8086","Big Grids 2018","BG",18,52,"2018-06-24","4:52:00","Transcribed",55.668219,-113.456957,"f","UNKN"," ","Unknown","3m 1SPM",0,2,0,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Unknown far","Call",0.3,"Call","0.9","Call","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Sorta nuthatchy, really distant"
"8087","Big Grids 2018","BG",18,52,"2018-06-24","4:52:00","Transcribed",55.668219,-113.456957,"f","UNPA"," ","Unknown Passerine","3m 1SPM",0,2,0,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","To Be Checked","",NA,"Song","9.4","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Maybe a call. A bit like BRCR"
"8088","Big Grids 2018","BG",18,52,"2018-06-24","4:52:00","Transcribed",55.668219,-113.456957,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,2,0,0,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",12.2,"Song","15.6","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8089","Big Grids 2018","BG",18,55,"2018-06-18","4:50:00","Bad Weather",55.668799,-113.428288,"f","NONE","","","3m 1SPM",NA,NA,NA,NA,"",NA,"Nicole Boucher","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8090","Big Grids 2018","BG",18,55,"2018-06-22","4:51:00","Transcribed",55.668799,-113.428288,"f","BCCH","Poecile atricapillus","Black-capped Chickadee","3m 1SPM",0,0,0,0,"No audio quality issues","1","Tyne Baker","ONE","Confident","",NA,"Call","58.6","Call","31.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8091","Big Grids 2018","BG",18,55,"2018-06-22","4:51:00","Transcribed",55.668799,-113.428288,"f","HAWO","Picoides villosus","Hairy Woodpecker","3m 1SPM",0,0,0,0,"No audio quality issues","1","Tyne Baker","ONE","Confident","",NA,"","","Call","2.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8092","Big Grids 2018","BG",18,55,"2018-06-22","4:51:00","Transcribed",55.668799,-113.428288,"f","OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues","1","Tyne Baker","TMTC","Confident","Song",0,"Song","51.5","Song","20.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE:3-4"
"8093","Big Grids 2018","BG",18,55,"2018-06-22","4:51:00","Transcribed",55.668799,-113.428288,"f","RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","3m 1SPM",0,0,0,0,"No audio quality issues","1","Tyne Baker","TMTC","Confident","",NA,"Song","58","Song","4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE:2-3"
"8094","Big Grids 2018","BG",18,55,"2018-06-22","4:51:00","Transcribed",55.668799,-113.428288,"f","REVI","Vireo olivaceus","Red-eyed Vireo","3m 1SPM",0,0,0,0,"No audio quality issues","1","Tyne Baker","TMTC","Confident","Song",0.6,"Song","0.2","Song","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE:2-3"
"8095","Big Grids 2018","BG",18,55,"2018-06-22","4:51:00","Transcribed",55.668799,-113.428288,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,0,"No audio quality issues","1","Tyne Baker","TMTC","Confident","S-C",4.1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE:2-3"
"8096","Big Grids 2018","BG",18,55,"2018-06-22","4:51:00","Transcribed",55.668799,-113.428288,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,0,0,0,"No audio quality issues","1","Tyne Baker","TMTC","Confident","Song",0.5,"Song","0","Song","4.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE:2-3"
"8097","Big Grids 2018","BG",18,55,"2018-06-22","4:51:00","Transcribed",55.668799,-113.428288,"f","WIWR","Troglodytes hiemalis","Winter Wren","3m 1SPM",0,0,0,0,"No audio quality issues","1","Tyne Baker","ONE","Confident","",NA,"","","Song","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8098","Big Grids 2018","BG",18,55,"2018-06-22","4:51:00","Transcribed",55.668799,-113.428288,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,0,0,0,"No audio quality issues","1","Tyne Baker","ONE","Confident","Song",1.9,"Song","7.8","Song","53.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"8099","Big Grids 2018","BG",18,55,"2018-06-22","4:51:00","Transcribed",55.668799,-113.428288,"f","YBSA","Sphyrapicus varius","Yellow-bellied Sapsucker","3m 1SPM",0,0,0,0,"No audio quality issues","1","Tyne Baker","ONE","Confident","Call",14.5,"Call","1.4","Call","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
